scope,factor_category,subtype_key,basis,region,unit,co2e_factor,notes
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_50_laden_tonne_km,STANDARD,UK,tonne.km,0.12758,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 64 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_100_laden_tonne_km,STANDARD,UK,tonne.km,0.06889,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 64 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_average_laden_tonne_km,STANDARD,UK,tonne.km,0.14669,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 64 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_0_laden_km,STANDARD,UK,km,0.13155,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 65 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_50_laden_km,STANDARD,UK,km,0.14299,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 65 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_100_laden_km,STANDARD,UK,km,0.15442,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 65 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_average_laden_km,STANDARD,UK,km,0.14138,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 65 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_0_laden_miles,STANDARD,UK,miles,0.2117,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 66 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_50_laden_miles,STANDARD,UK,miles,0.23011,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 66 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_100_laden_miles,STANDARD,UK,miles,0.24852,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 66 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_3_5_7_5_tonnes_average_laden_miles,STANDARD,UK,miles,0.22754,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 66 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>3.5 - 7.5 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_50_laden_tonne_km,STANDARD,UK,tonne.km,0.07603,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 67 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_100_laden_tonne_km,STANDARD,UK,tonne.km,0.04277,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 67 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_average_laden_tonne_km,STANDARD,UK,tonne.km,0.11031,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 67 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_0_laden_km,STANDARD,UK,km,0.15756,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 68 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_50_laden_km,STANDARD,UK,km,0.18007,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 68 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_100_laden_km,STANDARD,UK,km,0.20258,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 68 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_average_laden_km,STANDARD,UK,km,0.17242,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 68 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_0_laden_miles,STANDARD,UK,miles,0.25357,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 69 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_50_laden_miles,STANDARD,UK,miles,0.2898,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 69 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_100_laden_miles,STANDARD,UK,miles,0.32602,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 69 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_7_5_tonnes_17_tonnes_average_laden_miles,STANDARD,UK,miles,0.27748,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 69 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>7.5 tonnes-17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_50_laden_tonne_km,STANDARD,UK,tonne.km,0.0582,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 70 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_100_laden_tonne_km,STANDARD,UK,tonne.km,0.03434,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 70 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_average_laden_tonne_km,STANDARD,UK,tonne.km,0.04457,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 70 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_0_laden_km,STANDARD,UK,km,0.21678,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 71 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_50_laden_km,STANDARD,UK,km,0.26437,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 71 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_100_laden_km,STANDARD,UK,km,0.31196,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 71 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_average_laden_km,STANDARD,UK,km,0.2834,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 71 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_0_laden_miles,STANDARD,UK,miles,0.34888,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 72 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_50_laden_miles,STANDARD,UK,miles,0.42546,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 72 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_100_laden_miles,STANDARD,UK,miles,0.50205,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 72 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_rigid_17_tonnes_average_laden_miles,STANDARD,UK,miles,0.45609,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 72 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Rigid (>17 tonnes))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_50_laden_tonne_km,STANDARD,UK,tonne.km,0.06206,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 73 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_100_laden_tonne_km,STANDARD,UK,tonne.km,0.03624,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 73 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_average_laden_tonne_km,STANDARD,UK,tonne.km,0.05168,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 73 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_0_laden_km,STANDARD,UK,km,0.1914,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 74 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_50_laden_km,STANDARD,UK,km,0.22823,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 74 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_100_laden_km,STANDARD,UK,km,0.26506,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 74 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_average_laden_km,STANDARD,UK,km,0.23978,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 74 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_0_laden_miles,STANDARD,UK,miles,0.30803,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 75 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_50_laden_miles,STANDARD,UK,miles,0.3673,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 75 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_100_laden_miles,STANDARD,UK,miles,0.42657,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 75 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_rigids_average_laden_miles,STANDARD,UK,miles,0.3859,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 75 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / All rigids)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_50_laden_tonne_km,STANDARD,UK,tonne.km,0.03167,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 76 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_100_laden_tonne_km,STANDARD,UK,tonne.km,0.019,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 76 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_average_laden_tonne_km,STANDARD,UK,tonne.km,0.03167,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 76 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_0_laden_km,STANDARD,UK,km,0.17199,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 77 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_50_laden_km,STANDARD,UK,km,0.21499,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 77 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_100_laden_km,STANDARD,UK,km,0.25799,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 77 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_average_laden_km,STANDARD,UK,km,0.21499,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 77 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_0_laden_miles,STANDARD,UK,miles,0.27679,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 78 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_50_laden_miles,STANDARD,UK,miles,0.34599,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 78 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_100_laden_miles,STANDARD,UK,miles,0.41519,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 78 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_3_5_33t_average_laden_miles,STANDARD,UK,miles,0.34599,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 78 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>3.5 - 33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_50_laden_tonne_km,STANDARD,UK,tonne.km,0.02602,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 79 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_100_laden_tonne_km,STANDARD,UK,tonne.km,0.01626,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 79 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_average_laden_tonne_km,STANDARD,UK,tonne.km,0.02086,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 79 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_0_laden_km,STANDARD,UK,km,0.17602,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 80 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_50_laden_km,STANDARD,UK,km,0.23469,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 80 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_100_laden_km,STANDARD,UK,km,0.29336,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 80 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_average_laden_km,STANDARD,UK,km,0.25581,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 80 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_0_laden_miles,STANDARD,UK,miles,0.28327,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 81 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_50_laden_miles,STANDARD,UK,miles,0.37769,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 81 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_100_laden_miles,STANDARD,UK,miles,0.47212,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 81 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_articulated_33t_average_laden_miles,STANDARD,UK,miles,0.41169,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 81 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / Articulated (>33t))"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_50_laden_tonne_km,STANDARD,UK,tonne.km,0.02617,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 82 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_100_laden_tonne_km,STANDARD,UK,tonne.km,0.01634,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 82 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_average_laden_tonne_km,STANDARD,UK,tonne.km,0.02114,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 82 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_0_laden_km,STANDARD,UK,km,0.17583,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 83 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_50_laden_km,STANDARD,UK,km,0.23379,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 83 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_100_laden_km,STANDARD,UK,km,0.29175,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 83 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_average_laden_km,STANDARD,UK,km,0.25395,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 83 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_0_laden_miles,STANDARD,UK,miles,0.28297,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 84 (group: 0% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_50_laden_miles,STANDARD,UK,miles,0.37625,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 84 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_100_laden_miles,STANDARD,UK,miles,0.46952,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 84 (group: 100% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_artics_average_laden_miles,STANDARD,UK,miles,0.40869,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 84 (group: Average laden; activity/type: WTT- HGV refrigerated (all diesel) / All artics)"
SCOPE_3,ref_wtt_delivery_vehs_freight,wtt_hgv_refrigerated_all_diesel_all_hgvs_50_laden_tonne_km,STANDARD,UK,tonne.km,0.03387,"DEFRA/DESNZ 2024 full set (advanced users) — sheet 'WTT- delivery vehs & freight', row 85 (group: 50% Laden; activity/type: WTT- HGV refrigerated (all diesel) / All HGVs)"
